league,season,date,home_team,away_team,odds_home,odds_draw,odds_away,control_score_10,chaos_score_10,likely_1x2,confidence,model_home_prob,model_draw_prob,model_away_prob,over25_signal,btts_signal,both_over,both_btts,data_warning,probability_profile,home_stats_n,away_stats_n,home_ppg,away_ppg,home_over25_rate,away_over25_rate,home_btts_rate,away_btts_rate,mode,matchday,cutoff_date,train_rows,test_group_size,model_name,model_trained_ok,model_error,recommended_market_type,recommended_market_subtype,recommended_market_read,recommendation_strength,risk_note,league_profile,league_adjusted_strength,league_profile_note,league_warning_flags,league_preferred_subtype,league_suppressed_subtype,actual_result,actual_home_goals,actual_away_goals,actual_total_goals,actual_over25,actual_under25,actual_under35,actual_btts,type_success,subtype_success,month,odds_bucket,ctrl_bucket,chaos_bucket,fav_side,season_phase
Eredivisie,2022,2023-01-08,Excelsior,Groningen,2.7,3.4,2.6,3.27,4.65,Away,LOW,0.3956,0.0744,0.53,OVER likely,BTTS YES likely,False,True,False,,10,10,0.7,0.7,0.6,0.7,0.7,0.6,walk_forward,2023-01-08,2023-01-08,131,4,logistic_regression,True,,BTTS_OVER,BOTH_OVER25_BTTS,goals_profile_preferred_over_hard_1x2,MEDIUM,league_goal_profile_supports_signal,eredivisie_goals,SUPPRESSED,"Eredivisie is a high-scoring, volatile goals league. OVER_25 is viable here (65.5%) unlike most other leagues. BOTH_OVER25_BTTS remains unreliable even in this goals context.",Eredivisie: BOTH_OVER25_BTTS unreliable even in goals league.,"OVER_25, DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2",BOTH_OVER25_BTTS,H,1.0,0.0,1.0,0,1,1,0,False,False,2023-01,no_clear_fav (>2.5),low (3-5),medium (4-6),AWAY_FAVORITE,mid
Eredivisie,2022,2023-01-08,Utrecht,Feyenoord,4.0,3.8,1.83,5.16,4.28,Away,MEDIUM,0.276,0.2,0.524,unclear,BTTS YES likely,False,True,False,,10,10,2.2,2.3,0.7,0.5,0.6,0.6,walk_forward,2023-01-08,2023-01-08,131,4,logistic_regression,True,,BTTS_OVER,BTTS,goals_profile_preferred_over_hard_1x2,MEDIUM,league_goal_profile_supports_signal,eredivisie_goals,HIGH,"Eredivisie is a high-scoring, volatile goals league. OVER_25 is viable here (65.5%) unlike most other leagues. BOTH_OVER25_BTTS remains unreliable even in this goals context.",,"OVER_25, DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2",BOTH_OVER25_BTTS,D,1.0,1.0,2.0,0,1,1,1,True,True,2023-01,strong_fav (1.5-2.0),medium (5-7),medium (4-6),AWAY_FAVORITE,mid
Eredivisie,2022,2023-01-08,Cambuur,Volendam,1.91,3.5,4.0,5.08,3.61,Away,LOW,0.2288,0.3765,0.3947,unclear,unclear,False,False,False,,10,10,0.4,0.2,0.5,0.6,0.2,0.6,walk_forward,2023-01-08,2023-01-08,131,4,logistic_regression,True,,OBSERVE_ONLY,NONE,mixed_signal_observe,LOW,diagnostic_only,eredivisie_goals,LOW,"Eredivisie is a high-scoring, volatile goals league. OVER_25 is viable here (65.5%) unlike most other leagues. BOTH_OVER25_BTTS remains unreliable even in this goals context.",,"OVER_25, DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2",BOTH_OVER25_BTTS,A,0.0,3.0,3.0,1,0,1,0,,,2023-01,strong_fav (1.5-2.0),medium (5-7),low (<4),HOME_FAVORITE,mid
Eredivisie,2022,2023-01-14,Heerenveen,AZ Alkmaar,3.3,3.4,2.2,4.4,4.92,Away,MEDIUM,0.171,0.0331,0.7959,unclear,BTTS YES likely,False,False,False,,10,10,1.5,1.7,0.5,0.7,0.5,0.9,walk_forward,2023-01-14,2023-01-14,135,4,logistic_regression,True,,BTTS_OVER,BTTS,goals_profile_preferred_over_hard_1x2,MEDIUM,league_goal_profile_supports_signal,eredivisie_goals,HIGH,"Eredivisie is a high-scoring, volatile goals league. OVER_25 is viable here (65.5%) unlike most other leagues. BOTH_OVER25_BTTS remains unreliable even in this goals context.",,"OVER_25, DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2",BOTH_OVER25_BTTS,A,0.0,2.0,2.0,0,1,1,0,False,False,2023-01,medium_fav (2.0-2.5),low (3-5),medium (4-6),AWAY_FAVORITE,mid
Eredivisie,2022,2023-01-14,Volendam,Waalwijk,2.6,3.4,2.7,3.97,4.8,Away,LOW,0.3183,0.0693,0.6125,OVER likely,BTTS YES likely,False,True,False,,10,10,0.5,1.2,0.6,0.7,0.6,0.6,walk_forward,2023-01-14,2023-01-14,135,4,logistic_regression,True,,AVOID,AVOID_VOLATILE,model_market_disagreement_low_control,LOW,disagreement_plus_low_control,eredivisie_goals,HIGH,"Eredivisie is a high-scoring, volatile goals league. OVER_25 is viable here (65.5%) unlike most other leagues. BOTH_OVER25_BTTS remains unreliable even in this goals context.",,"OVER_25, DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2",BOTH_OVER25_BTTS,H,2.0,1.0,3.0,1,0,1,1,True,,2023-01,no_clear_fav (>2.5),low (3-5),medium (4-6),HOME_FAVORITE,mid
Eredivisie,2022,2023-01-14,Ajax,Twente,1.36,5.25,7.5,6.36,4.75,Home,MEDIUM,0.7151,0.2471,0.0377,OVER likely,BTTS YES likely,False,False,False,,10,10,1.6,1.8,0.8,0.4,0.9,0.4,walk_forward,2023-01-14,2023-01-14,135,4,logistic_regression,True,,BTTS_OVER,BOTH_OVER25_BTTS,goals_profile_preferred_over_hard_1x2,MEDIUM,league_goal_profile_supports_signal,eredivisie_goals,SUPPRESSED,"Eredivisie is a high-scoring, volatile goals league. OVER_25 is viable here (65.5%) unlike most other leagues. BOTH_OVER25_BTTS remains unreliable even in this goals context.",Eredivisie: BOTH_OVER25_BTTS unreliable even in goals league.,"OVER_25, DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2",BOTH_OVER25_BTTS,D,0.0,0.0,0.0,0,1,1,0,False,False,2023-01,heavy_fav (<=1.5),medium (5-7),medium (4-6),HOME_FAVORITE,mid
Eredivisie,2022,2023-01-14,Sparta Rotterdam,Excelsior,1.53,4.2,6.0,6.56,4.3,Draw,MEDIUM,0.3147,0.603,0.0823,unclear,BTTS YES likely,False,True,False,,10,10,1.8,1.0,0.7,0.5,0.6,0.6,walk_forward,2023-01-14,2023-01-14,135,4,logistic_regression,True,,BTTS_OVER,BTTS,goals_profile_preferred_over_hard_1x2,MEDIUM,league_goal_profile_supports_signal,eredivisie_goals,HIGH,"Eredivisie is a high-scoring, volatile goals league. OVER_25 is viable here (65.5%) unlike most other leagues. BOTH_OVER25_BTTS remains unreliable even in this goals context.",,"OVER_25, DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2",BOTH_OVER25_BTTS,H,1.0,0.0,1.0,0,1,1,0,False,False,2023-01,strong_fav (1.5-2.0),medium (5-7),medium (4-6),HOME_FAVORITE,mid
Eredivisie,2022,2023-01-15,Groningen,Feyenoord,6.0,4.5,1.5,7.23,4.12,Away,HIGH,0.0427,0.0075,0.9498,unclear,BTTS YES likely,False,True,False,,10,10,0.7,2.1,0.7,0.4,0.6,0.6,walk_forward,2023-01-15,2023-01-15,139,5,logistic_regression,True,,BTTS_OVER,BTTS,goals_profile_preferred_over_hard_1x2,MEDIUM,league_goal_profile_supports_signal,eredivisie_goals,HIGH,"Eredivisie is a high-scoring, volatile goals league. OVER_25 is viable here (65.5%) unlike most other leagues. BOTH_OVER25_BTTS remains unreliable even in this goals context.",,"OVER_25, DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2",BOTH_OVER25_BTTS,A,0.0,3.0,3.0,1,0,1,0,True,False,2023-01,heavy_fav (<=1.5),high (7-10),medium (4-6),AWAY_FAVORITE,mid
Eredivisie,2022,2023-01-15,Go Ahead Eagles,Utrecht,2.88,3.5,2.4,3.93,4.69,Home,LOW,0.5254,0.3422,0.1324,unclear,BTTS YES likely,False,True,False,,10,10,1.8,2.0,0.4,0.6,0.7,0.6,walk_forward,2023-01-15,2023-01-15,139,5,logistic_regression,True,,AVOID,AVOID_VOLATILE,model_market_disagreement_low_control,LOW,disagreement_plus_low_control,eredivisie_goals,HIGH,"Eredivisie is a high-scoring, volatile goals league. OVER_25 is viable here (65.5%) unlike most other leagues. BOTH_OVER25_BTTS remains unreliable even in this goals context.",,"OVER_25, DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2",BOTH_OVER25_BTTS,D,2.0,2.0,4.0,1,0,0,1,True,,2023-01,medium_fav (2.0-2.5),low (3-5),medium (4-6),AWAY_FAVORITE,mid
Eredivisie,2022,2023-01-15,FC Emmen,Cambuur,2.1,3.5,3.3,4.73,3.31,Draw,MEDIUM,0.1903,0.7196,0.0901,unclear,unclear,False,False,False,,10,10,0.7,0.4,0.4,0.5,0.5,0.2,walk_forward,2023-01-15,2023-01-15,139,5,logistic_regression,True,,DOUBLE_CHANCE,DOUBLE_CHANCE_1X,home_or_draw_1X,MEDIUM,favorite_direction_but_control_below_hard_1x2,eredivisie_goals,HIGH,"Eredivisie is a high-scoring, volatile goals league. OVER_25 is viable here (65.5%) unlike most other leagues. BOTH_OVER25_BTTS remains unreliable even in this goals context.",,"OVER_25, DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2",BOTH_OVER25_BTTS,D,0.0,0.0,0.0,0,1,1,0,True,True,2023-01,medium_fav (2.0-2.5),low (3-5),low (<4),HOME_FAVORITE,mid
Eredivisie,2022,2023-01-15,Vitesse,Nijmegen,2.2,3.4,3.3,4.4,4.77,Draw,MEDIUM,0.1068,0.6789,0.2143,unclear,BTTS YES likely,False,True,False,,10,10,1.0,1.2,0.7,0.3,0.6,0.6,walk_forward,2023-01-15,2023-01-15,139,5,logistic_regression,True,,BTTS_OVER,BTTS,goals_profile_preferred_over_hard_1x2,MEDIUM,league_goal_profile_supports_signal,eredivisie_goals,HIGH,"Eredivisie is a high-scoring, volatile goals league. OVER_25 is viable here (65.5%) unlike most other leagues. BOTH_OVER25_BTTS remains unreliable even in this goals context.",,"OVER_25, DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2",BOTH_OVER25_BTTS,D,0.0,0.0,0.0,0,1,1,0,False,False,2023-01,medium_fav (2.0-2.5),low (3-5),medium (4-6),HOME_FAVORITE,mid
Eredivisie,2022,2023-01-15,For Sittard,PSV Eindhoven,8.5,5.0,1.36,6.56,3.32,Away,MEDIUM,0.1277,0.0032,0.8692,unclear,unclear,False,False,False,,10,10,1.5,1.9,0.3,0.6,0.5,0.4,walk_forward,2023-01-15,2023-01-15,139,5,logistic_regression,True,,DOUBLE_CHANCE,DOUBLE_CHANCE_X2,away_or_draw_X2,MEDIUM,favorite_direction_but_control_below_hard_1x2,eredivisie_goals,HIGH,"Eredivisie is a high-scoring, volatile goals league. OVER_25 is viable here (65.5%) unlike most other leagues. BOTH_OVER25_BTTS remains unreliable even in this goals context.",,"OVER_25, DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2",BOTH_OVER25_BTTS,D,2.0,2.0,4.0,1,0,0,1,True,True,2023-01,heavy_fav (<=1.5),medium (5-7),low (<4),AWAY_FAVORITE,mid
Eredivisie,2022,2023-01-20,Excelsior,Volendam,2.38,3.8,2.7,3.88,3.78,Away,LOW,0.1875,0.2263,0.5862,unclear,unclear,False,False,False,,10,10,0.7,0.8,0.4,0.6,0.5,0.6,walk_forward,2023-01-20,2023-01-20,144,1,logistic_regression,True,,AVOID,AVOID_VOLATILE,model_market_disagreement_low_control,LOW,disagreement_plus_low_control,eredivisie_goals,HIGH,"Eredivisie is a high-scoring, volatile goals league. OVER_25 is viable here (65.5%) unlike most other leagues. BOTH_OVER25_BTTS remains unreliable even in this goals context.",,"OVER_25, DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2",BOTH_OVER25_BTTS,H,2.0,0.0,2.0,0,1,1,0,True,,2023-01,medium_fav (2.0-2.5),low (3-5),low (<4),HOME_FAVORITE,mid
Eredivisie,2022,2023-01-21,Nijmegen,FC Emmen,2.0,3.4,4.0,5.07,3.73,Home,MEDIUM,0.5208,0.4482,0.031,UNDER likely,unclear,False,False,False,,10,10,1.2,0.8,0.3,0.3,0.5,0.4,walk_forward,2023-01-21,2023-01-21,145,3,logistic_regression,True,,DOUBLE_CHANCE,DOUBLE_CHANCE_1X,home_or_draw_1X,MEDIUM,favorite_direction_but_control_below_hard_1x2,eredivisie_goals,HIGH,"Eredivisie is a high-scoring, volatile goals league. OVER_25 is viable here (65.5%) unlike most other leagues. BOTH_OVER25_BTTS remains unreliable even in this goals context.",,"OVER_25, DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2",BOTH_OVER25_BTTS,H,3.0,1.0,4.0,1,0,0,1,True,True,2023-01,strong_fav (1.5-2.0),medium (5-7),low (<4),HOME_FAVORITE,mid
Eredivisie,2022,2023-01-21,Cambuur,Sparta Rotterdam,3.0,3.4,2.38,5.38,3.85,Away,MEDIUM,0.0151,0.0373,0.9475,unclear,unclear,False,False,False,,10,10,0.5,2.1,0.5,0.6,0.2,0.6,walk_forward,2023-01-21,2023-01-21,145,3,logistic_regression,True,,DOUBLE_CHANCE,DOUBLE_CHANCE_X2,away_or_draw_X2,MEDIUM,favorite_direction_but_control_below_hard_1x2,eredivisie_goals,HIGH,"Eredivisie is a high-scoring, volatile goals league. OVER_25 is viable here (65.5%) unlike most other leagues. BOTH_OVER25_BTTS remains unreliable even in this goals context.",,"OVER_25, DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2",BOTH_OVER25_BTTS,A,0.0,3.0,3.0,1,0,1,0,True,True,2023-01,medium_fav (2.0-2.5),medium (5-7),low (<4),AWAY_FAVORITE,mid
Eredivisie,2022,2023-01-21,PSV Eindhoven,Vitesse,1.25,5.75,11.0,7.02,4.8,Home,HIGH,0.7683,0.1142,0.1175,OVER likely,unclear,True,False,False,,10,10,1.7,1.1,0.7,0.7,0.5,0.6,walk_forward,2023-01-21,2023-01-21,145,3,logistic_regression,True,,BTTS_OVER,OVER_25,goals_profile_preferred_over_hard_1x2,MEDIUM,league_goal_profile_supports_signal,eredivisie_goals,HIGH,"Eredivisie is a high-scoring, volatile goals league. OVER_25 is viable here (65.5%) unlike most other leagues. BOTH_OVER25_BTTS remains unreliable even in this goals context.",,"OVER_25, DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2",BOTH_OVER25_BTTS,H,1.0,0.0,1.0,0,1,1,0,False,False,2023-01,heavy_fav (<=1.5),high (7-10),medium (4-6),HOME_FAVORITE,mid
Eredivisie,2022,2023-01-22,AZ Alkmaar,For Sittard,1.3,5.75,9.0,6.7,4.28,Home,MEDIUM,0.5256,0.4191,0.0553,unclear,BTTS YES likely,False,False,False,,10,10,1.9,1.5,0.7,0.4,0.8,0.5,walk_forward,2023-01-22,2023-01-22,148,4,logistic_regression,True,,BTTS_OVER,BTTS,goals_profile_preferred_over_hard_1x2,MEDIUM,league_goal_profile_supports_signal,eredivisie_goals,HIGH,"Eredivisie is a high-scoring, volatile goals league. OVER_25 is viable here (65.5%) unlike most other leagues. BOTH_OVER25_BTTS remains unreliable even in this goals context.",,"OVER_25, DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2",BOTH_OVER25_BTTS,H,3.0,1.0,4.0,1,0,0,1,True,True,2023-01,heavy_fav (<=1.5),medium (5-7),medium (4-6),HOME_FAVORITE,mid
Eredivisie,2022,2023-01-22,Heerenveen,Groningen,1.73,3.75,5.0,6.4,4.24,Home,MEDIUM,0.8208,0.0525,0.1267,OVER likely,unclear,False,False,False,,10,10,1.5,0.4,0.4,0.8,0.5,0.6,walk_forward,2023-01-22,2023-01-22,148,4,logistic_regression,True,,BTTS_OVER,OVER_25,goals_profile_preferred_over_hard_1x2,MEDIUM,league_goal_profile_supports_signal,eredivisie_goals,HIGH,"Eredivisie is a high-scoring, volatile goals league. OVER_25 is viable here (65.5%) unlike most other leagues. BOTH_OVER25_BTTS remains unreliable even in this goals context.",,"OVER_25, DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2",BOTH_OVER25_BTTS,H,3.0,1.0,4.0,1,0,0,1,True,True,2023-01,strong_fav (1.5-2.0),medium (5-7),medium (4-6),HOME_FAVORITE,mid
Eredivisie,2022,2023-01-22,Feyenoord,Ajax,2.7,3.5,2.6,3.97,5.16,Away,LOW,0.1086,0.0108,0.8806,unclear,BTTS YES likely,False,True,False,,10,10,2.1,1.4,0.4,0.7,0.6,0.9,walk_forward,2023-01-22,2023-01-22,148,4,logistic_regression,True,,BTTS_OVER,BTTS,goals_profile_preferred_over_hard_1x2,LOW,league_goal_profile_supports_signal,eredivisie_goals,HIGH,"Eredivisie is a high-scoring, volatile goals league. OVER_25 is viable here (65.5%) unlike most other leagues. BOTH_OVER25_BTTS remains unreliable even in this goals context.",,"OVER_25, DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2",BOTH_OVER25_BTTS,D,1.0,1.0,2.0,0,1,1,1,True,True,2023-01,no_clear_fav (>2.5),low (3-5),medium (4-6),AWAY_FAVORITE,mid
Eredivisie,2022,2023-01-22,Twente,Utrecht,1.7,4.0,4.75,5.37,4.03,Home,MEDIUM,0.72,0.1375,0.1425,unclear,unclear,False,False,False,,10,10,1.8,1.8,0.4,0.7,0.3,0.7,walk_forward,2023-01-22,2023-01-22,148,4,logistic_regression,True,,OBSERVE_ONLY,NONE,mixed_signal_observe,LOW,diagnostic_only,eredivisie_goals,LOW,"Eredivisie is a high-scoring, volatile goals league. OVER_25 is viable here (65.5%) unlike most other leagues. BOTH_OVER25_BTTS remains unreliable even in this goals context.",,"OVER_25, DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2",BOTH_OVER25_BTTS,H,2.0,0.0,2.0,0,1,1,0,,,2023-01,strong_fav (1.5-2.0),medium (5-7),medium (4-6),HOME_FAVORITE,mid
Eredivisie,2022,2023-01-24,Sparta Rotterdam,Waalwijk,1.8,3.5,4.75,6.03,5.04,Draw,MEDIUM,0.3797,0.6015,0.0188,OVER likely,BTTS YES likely,False,False,False,,10,10,2.1,1.2,0.6,0.8,0.5,0.7,walk_forward,2023-01-24,2023-01-24,152,2,logistic_regression,True,,BTTS_OVER,BOTH_OVER25_BTTS,goals_profile_preferred_over_hard_1x2,LOW,league_goal_profile_supports_signal,eredivisie_goals,SUPPRESSED,"Eredivisie is a high-scoring, volatile goals league. OVER_25 is viable here (65.5%) unlike most other leagues. BOTH_OVER25_BTTS remains unreliable even in this goals context.",Eredivisie: BOTH_OVER25_BTTS unreliable even in goals league.,"OVER_25, DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2",BOTH_OVER25_BTTS,D,0.0,0.0,0.0,0,1,1,0,False,False,2023-01,strong_fav (1.5-2.0),medium (5-7),medium (4-6),HOME_FAVORITE,mid
Eredivisie,2022,2023-01-24,FC Emmen,PSV Eindhoven,6.5,4.75,1.44,6.87,3.8,Draw,MEDIUM,0.2205,0.739,0.0405,unclear,unclear,False,False,False,,10,10,0.8,1.7,0.4,0.6,0.5,0.4,walk_forward,2023-01-24,2023-01-24,152,2,logistic_regression,True,,DOUBLE_CHANCE,DOUBLE_CHANCE_X2,away_or_draw_X2,MEDIUM,favorite_direction_but_control_below_hard_1x2,eredivisie_goals,HIGH,"Eredivisie is a high-scoring, volatile goals league. OVER_25 is viable here (65.5%) unlike most other leagues. BOTH_OVER25_BTTS remains unreliable even in this goals context.",,"OVER_25, DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2",BOTH_OVER25_BTTS,H,1.0,0.0,1.0,0,1,1,0,False,False,2023-01,heavy_fav (<=1.5),medium (5-7),low (<4),AWAY_FAVORITE,mid
Eredivisie,2022,2023-01-25,Go Ahead Eagles,AZ Alkmaar,4.2,3.6,1.85,5.32,5.13,Draw,MEDIUM,0.2723,0.6047,0.123,unclear,BTTS YES likely,False,True,False,,10,10,1.6,1.9,0.4,0.7,0.7,0.8,walk_forward,2023-01-25,2023-01-25,154,5,logistic_regression,True,,BTTS_OVER,BTTS,goals_profile_preferred_over_hard_1x2,LOW,league_goal_profile_supports_signal,eredivisie_goals,HIGH,"Eredivisie is a high-scoring, volatile goals league. OVER_25 is viable here (65.5%) unlike most other leagues. BOTH_OVER25_BTTS remains unreliable even in this goals context.",,"OVER_25, DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2",BOTH_OVER25_BTTS,A,1.0,4.0,5.0,1,0,0,1,True,True,2023-01,strong_fav (1.5-2.0),medium (5-7),medium (4-6),AWAY_FAVORITE,mid
Eredivisie,2022,2023-01-25,Vitesse,Twente,3.6,3.5,2.05,5.65,3.69,Away,MEDIUM,0.0423,0.424,0.5337,unclear,unclear,False,False,False,,10,10,1.0,2.1,0.7,0.3,0.5,0.2,walk_forward,2023-01-25,2023-01-25,154,5,logistic_regression,True,,DOUBLE_CHANCE,DOUBLE_CHANCE_X2,away_or_draw_X2,MEDIUM,favorite_direction_but_control_below_hard_1x2,eredivisie_goals,HIGH,"Eredivisie is a high-scoring, volatile goals league. OVER_25 is viable here (65.5%) unlike most other leagues. BOTH_OVER25_BTTS remains unreliable even in this goals context.",,"OVER_25, DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2",BOTH_OVER25_BTTS,D,2.0,2.0,4.0,1,0,0,1,True,True,2023-01,medium_fav (2.0-2.5),medium (5-7),low (<4),AWAY_FAVORITE,mid
Eredivisie,2022,2023-01-25,For Sittard,Heerenveen,2.9,3.5,2.38,4.08,4.01,Home,MEDIUM,0.6256,0.3253,0.0491,unclear,unclear,False,False,False,,10,10,1.2,1.5,0.5,0.4,0.6,0.5,walk_forward,2023-01-25,2023-01-25,154,5,logistic_regression,True,,AVOID,AVOID_VOLATILE,model_market_disagreement_low_control,LOW,disagreement_plus_low_control,eredivisie_goals,HIGH,"Eredivisie is a high-scoring, volatile goals league. OVER_25 is viable here (65.5%) unlike most other leagues. BOTH_OVER25_BTTS remains unreliable even in this goals context.",,"OVER_25, DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2",BOTH_OVER25_BTTS,H,2.0,0.0,2.0,0,1,1,0,False,,2023-01,medium_fav (2.0-2.5),low (3-5),medium (4-6),AWAY_FAVORITE,mid
Eredivisie,2022,2023-01-25,Feyenoord,Nijmegen,1.3,5.5,10.0,7.1,3.92,Draw,HIGH,0.1239,0.8757,0.0004,unclear,BTTS YES likely,False,True,False,,10,10,2.2,1.4,0.3,0.4,0.6,0.6,walk_forward,2023-01-25,2023-01-25,154,5,logistic_regression,True,,BTTS_OVER,BTTS,goals_profile_preferred_over_hard_1x2,MEDIUM,league_goal_profile_supports_signal,eredivisie_goals,HIGH,"Eredivisie is a high-scoring, volatile goals league. OVER_25 is viable here (65.5%) unlike most other leagues. BOTH_OVER25_BTTS remains unreliable even in this goals context.",,"OVER_25, DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2",BOTH_OVER25_BTTS,H,2.0,0.0,2.0,0,1,1,0,False,False,2023-01,heavy_fav (<=1.5),high (7-10),low (<4),HOME_FAVORITE,mid
Eredivisie,2022,2023-01-25,Utrecht,Excelsior,1.4,4.75,7.5,6.77,4.03,Home,MEDIUM,0.599,0.3889,0.0121,unclear,BTTS YES likely,False,False,False,,10,10,1.7,1.0,0.7,0.4,0.7,0.5,walk_forward,2023-01-25,2023-01-25,154,5,logistic_regression,True,,BTTS_OVER,BTTS,goals_profile_preferred_over_hard_1x2,MEDIUM,league_goal_profile_supports_signal,eredivisie_goals,HIGH,"Eredivisie is a high-scoring, volatile goals league. OVER_25 is viable here (65.5%) unlike most other leagues. BOTH_OVER25_BTTS remains unreliable even in this goals context.",,"OVER_25, DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2",BOTH_OVER25_BTTS,H,1.0,0.0,1.0,0,1,1,0,False,False,2023-01,heavy_fav (<=1.5),medium (5-7),medium (4-6),HOME_FAVORITE,mid
Eredivisie,2022,2023-01-26,Groningen,Cambuur,2.25,3.5,3.1,4.18,3.81,Home,MEDIUM,0.516,0.1065,0.3776,OVER likely,unclear,False,False,False,,10,10,0.4,0.5,0.8,0.5,0.6,0.1,walk_forward,2023-01-26,2023-01-26,159,2,logistic_regression,True,,BTTS_OVER,OVER_25,goals_profile_preferred_over_hard_1x2,MEDIUM,league_goal_profile_supports_signal,eredivisie_goals,HIGH,"Eredivisie is a high-scoring, volatile goals league. OVER_25 is viable here (65.5%) unlike most other leagues. BOTH_OVER25_BTTS remains unreliable even in this goals context.",,"OVER_25, DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2",BOTH_OVER25_BTTS,A,0.0,1.0,1.0,0,1,1,0,False,False,2023-01,medium_fav (2.0-2.5),low (3-5),low (<4),HOME_FAVORITE,mid
Eredivisie,2022,2023-01-26,Ajax,Volendam,1.13,9.5,17.0,7.5,4.9,Home,HIGH,0.9183,0.0812,0.0004,unclear,BTTS YES likely,False,False,False,,10,10,1.5,0.7,0.6,0.6,0.9,0.5,walk_forward,2023-01-26,2023-01-26,159,2,logistic_regression,True,,BTTS_OVER,BTTS,goals_profile_preferred_over_hard_1x2,MEDIUM,league_goal_profile_supports_signal,eredivisie_goals,HIGH,"Eredivisie is a high-scoring, volatile goals league. OVER_25 is viable here (65.5%) unlike most other leagues. BOTH_OVER25_BTTS remains unreliable even in this goals context.",,"OVER_25, DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2",BOTH_OVER25_BTTS,D,1.0,1.0,2.0,0,1,1,1,True,True,2023-01,heavy_fav (<=1.5),high (7-10),medium (4-6),HOME_FAVORITE,mid
Eredivisie,2022,2023-01-28,AZ Alkmaar,Utrecht,1.67,3.8,5.25,5.64,5.07,Home,MEDIUM,0.705,0.2081,0.0869,OVER likely,BTTS YES likely,True,True,False,,10,10,1.9,1.7,0.7,0.7,0.8,0.7,walk_forward,2023-01-28,2023-01-28,161,5,logistic_regression,True,,BTTS_OVER,BOTH_OVER25_BTTS,goals_profile_preferred_over_hard_1x2,LOW,league_goal_profile_supports_signal,eredivisie_goals,SUPPRESSED,"Eredivisie is a high-scoring, volatile goals league. OVER_25 is viable here (65.5%) unlike most other leagues. BOTH_OVER25_BTTS remains unreliable even in this goals context.",Eredivisie: BOTH_OVER25_BTTS unreliable even in goals league.,"OVER_25, DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2",BOTH_OVER25_BTTS,D,5.0,5.0,10.0,1,0,0,1,True,True,2023-01,strong_fav (1.5-2.0),medium (5-7),medium (4-6),HOME_FAVORITE,mid
Eredivisie,2022,2023-01-28,Nijmegen,Sparta Rotterdam,2.3,3.3,3.2,4.77,3.89,Draw,LOW,0.3618,0.4496,0.1886,unclear,unclear,False,False,False,,10,10,1.3,2.1,0.4,0.5,0.5,0.4,walk_forward,2023-01-28,2023-01-28,161,5,logistic_regression,True,,DOUBLE_CHANCE,DOUBLE_CHANCE_1X,home_or_draw_1X,MEDIUM,favorite_direction_but_control_below_hard_1x2,eredivisie_goals,HIGH,"Eredivisie is a high-scoring, volatile goals league. OVER_25 is viable here (65.5%) unlike most other leagues. BOTH_OVER25_BTTS remains unreliable even in this goals context.",,"OVER_25, DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2",BOTH_OVER25_BTTS,D,1.0,1.0,2.0,0,1,1,1,True,True,2023-01,medium_fav (2.0-2.5),low (3-5),low (<4),HOME_FAVORITE,mid
