league,season,date,home_team,away_team,odds_home,odds_draw,odds_away,control_score_10,chaos_score_10,likely_1x2,confidence,model_home_prob,model_draw_prob,model_away_prob,over25_signal,btts_signal,both_over,both_btts,data_warning,probability_profile,home_stats_n,away_stats_n,home_ppg,away_ppg,home_over25_rate,away_over25_rate,home_btts_rate,away_btts_rate,mode,matchday,cutoff_date,train_rows,test_group_size,model_name,model_trained_ok,model_error,recommended_market_type,recommended_market_subtype,recommended_market_read,recommendation_strength,risk_note,league_profile,league_adjusted_strength,league_profile_note,league_warning_flags,league_preferred_subtype,league_suppressed_subtype,actual_result,actual_home_goals,actual_away_goals,actual_total_goals,actual_over25,actual_under25,actual_under35,actual_btts,type_success,subtype_success,month,odds_bucket,ctrl_bucket,chaos_bucket,fav_side,season_phase
Eredivisie,2023,2023-12-09,Zwolle,Nijmegen,2.38,3.5,2.9,3.78,5.11,Away,LOW,0.125,0.2002,0.6747,OVER likely,BTTS YES likely,False,False,False,,10,10,1.1,1.1,0.6,0.7,0.5,0.8,walk_forward,2023-12-09,2023-12-09,129,3,logistic_regression,True,,AVOID,AVOID_VOLATILE,model_market_disagreement_low_control,LOW,disagreement_plus_low_control,eredivisie_goals,HIGH,"Eredivisie is a high-scoring, volatile goals league. OVER_25 is viable here (65.5%) unlike most other leagues. BOTH_OVER25_BTTS remains unreliable even in this goals context.",,"OVER_25, DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2",BOTH_OVER25_BTTS,A,1.0,3.0,4.0,1,0,0,1,True,,2023-12,medium_fav (2.0-2.5),low (3-5),medium (4-6),HOME_FAVORITE,mid
Eredivisie,2023,2023-12-10,Go Ahead Eagles,Utrecht,2.15,3.4,3.4,4.52,4.35,Away,MEDIUM,0.0752,0.0272,0.8976,unclear,unclear,False,False,False,,10,10,1.5,1.3,0.6,0.5,0.4,0.6,walk_forward,2023-12-10,2023-12-10,132,3,logistic_regression,True,,AVOID,AVOID_VOLATILE,model_market_disagreement_low_control,LOW,disagreement_plus_low_control,eredivisie_goals,HIGH,"Eredivisie is a high-scoring, volatile goals league. OVER_25 is viable here (65.5%) unlike most other leagues. BOTH_OVER25_BTTS remains unreliable even in this goals context.",,"OVER_25, DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2",BOTH_OVER25_BTTS,A,0.0,2.0,2.0,0,1,1,0,False,,2023-12,medium_fav (2.0-2.5),low (3-5),medium (4-6),HOME_FAVORITE,mid
Eredivisie,2023,2023-12-10,For Sittard,Waalwijk,1.91,3.6,4.0,5.18,3.98,Away,MEDIUM,0.0954,0.0125,0.8921,OVER likely,unclear,False,False,False,,10,10,1.0,1.3,0.8,0.5,0.4,0.5,walk_forward,2023-12-10,2023-12-10,132,3,logistic_regression,True,,BTTS_OVER,OVER_25,goals_profile_preferred_over_hard_1x2,MEDIUM,league_goal_profile_supports_signal,eredivisie_goals,HIGH,"Eredivisie is a high-scoring, volatile goals league. OVER_25 is viable here (65.5%) unlike most other leagues. BOTH_OVER25_BTTS remains unreliable even in this goals context.",,"OVER_25, DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2",BOTH_OVER25_BTTS,H,1.0,0.0,1.0,0,1,1,0,False,False,2023-12,strong_fav (1.5-2.0),medium (5-7),low (<4),HOME_FAVORITE,mid
Eredivisie,2023,2023-12-10,Vitesse,Heracles,1.95,3.6,3.8,5.18,4.6,Away,MEDIUM,0.2448,0.0661,0.6891,OVER likely,unclear,False,False,False,,10,10,0.5,0.9,0.6,0.8,0.5,0.5,walk_forward,2023-12-10,2023-12-10,132,3,logistic_regression,True,,BTTS_OVER,OVER_25,goals_profile_preferred_over_hard_1x2,MEDIUM,league_goal_profile_supports_signal,eredivisie_goals,HIGH,"Eredivisie is a high-scoring, volatile goals league. OVER_25 is viable here (65.5%) unlike most other leagues. BOTH_OVER25_BTTS remains unreliable even in this goals context.",,"OVER_25, DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2",BOTH_OVER25_BTTS,H,2.0,0.0,2.0,0,1,1,0,False,False,2023-12,strong_fav (1.5-2.0),medium (5-7),medium (4-6),HOME_FAVORITE,mid
Eredivisie,2023,2023-12-15,Nijmegen,For Sittard,1.91,3.6,3.8,5.28,5.0,Away,LOW,0.2258,0.2944,0.4798,OVER likely,BTTS YES likely,True,False,False,,10,10,1.4,1.0,0.7,0.7,0.9,0.3,walk_forward,2023-12-15,2023-12-15,135,1,logistic_regression,True,,BTTS_OVER,BOTH_OVER25_BTTS,goals_profile_preferred_over_hard_1x2,MEDIUM,league_goal_profile_supports_signal,eredivisie_goals,SUPPRESSED,"Eredivisie is a high-scoring, volatile goals league. OVER_25 is viable here (65.5%) unlike most other leagues. BOTH_OVER25_BTTS remains unreliable even in this goals context.",Eredivisie: BOTH_OVER25_BTTS unreliable even in goals league.,"OVER_25, DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2",BOTH_OVER25_BTTS,H,4.0,1.0,5.0,1,0,0,1,True,True,2023-12,strong_fav (1.5-2.0),medium (5-7),medium (4-6),HOME_FAVORITE,mid
Eredivisie,2023,2023-12-16,Utrecht,Waalwijk,1.62,4.0,5.25,5.85,3.58,Away,MEDIUM,0.0709,0.0388,0.8903,unclear,unclear,False,False,False,,10,10,1.3,1.0,0.4,0.5,0.5,0.5,walk_forward,2023-12-16,2023-12-16,136,3,logistic_regression,True,,DOUBLE_CHANCE,DOUBLE_CHANCE_1X,home_or_draw_1X,MEDIUM,favorite_direction_but_control_below_hard_1x2,eredivisie_goals,HIGH,"Eredivisie is a high-scoring, volatile goals league. OVER_25 is viable here (65.5%) unlike most other leagues. BOTH_OVER25_BTTS remains unreliable even in this goals context.",,"OVER_25, DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2",BOTH_OVER25_BTTS,D,1.0,1.0,2.0,0,1,1,1,True,True,2023-12,strong_fav (1.5-2.0),medium (5-7),low (<4),HOME_FAVORITE,mid
Eredivisie,2023,2023-12-16,Excelsior,Go Ahead Eagles,2.9,3.75,2.25,4.28,4.87,Draw,MEDIUM,0.2621,0.5208,0.2171,OVER likely,BTTS YES likely,False,False,False,,10,10,1.0,1.2,0.8,0.5,0.8,0.4,walk_forward,2023-12-16,2023-12-16,136,3,logistic_regression,True,,BTTS_OVER,BOTH_OVER25_BTTS,goals_profile_preferred_over_hard_1x2,MEDIUM,league_goal_profile_supports_signal,eredivisie_goals,SUPPRESSED,"Eredivisie is a high-scoring, volatile goals league. OVER_25 is viable here (65.5%) unlike most other leagues. BOTH_OVER25_BTTS remains unreliable even in this goals context.",Eredivisie: BOTH_OVER25_BTTS unreliable even in goals league.,"OVER_25, DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2",BOTH_OVER25_BTTS,D,1.0,1.0,2.0,0,1,1,1,True,False,2023-12,medium_fav (2.0-2.5),low (3-5),medium (4-6),AWAY_FAVORITE,mid
Eredivisie,2023,2023-12-16,Heerenveen,Volendam,1.36,4.75,8.5,6.76,4.17,Home,MEDIUM,0.5574,0.004,0.4385,OVER likely,unclear,True,False,False,,10,10,1.3,0.7,0.7,0.8,0.3,0.6,walk_forward,2023-12-16,2023-12-16,136,3,logistic_regression,True,,BTTS_OVER,OVER_25,goals_profile_preferred_over_hard_1x2,MEDIUM,league_goal_profile_supports_signal,eredivisie_goals,HIGH,"Eredivisie is a high-scoring, volatile goals league. OVER_25 is viable here (65.5%) unlike most other leagues. BOTH_OVER25_BTTS remains unreliable even in this goals context.",,"OVER_25, DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2",BOTH_OVER25_BTTS,A,1.0,2.0,3.0,1,0,1,1,True,True,2023-12,heavy_fav (<=1.5),medium (5-7),medium (4-6),HOME_FAVORITE,mid
Eredivisie,2023,2023-12-17,Almere City,Vitesse,2.3,3.5,3.0,4.37,4.14,Away,MEDIUM,0.2247,0.0444,0.7309,unclear,unclear,False,False,False,,10,10,1.2,0.8,0.6,0.6,0.4,0.5,walk_forward,2023-12-17,2023-12-17,139,5,logistic_regression,True,,AVOID,AVOID_VOLATILE,model_market_disagreement_low_control,LOW,disagreement_plus_low_control,eredivisie_goals,HIGH,"Eredivisie is a high-scoring, volatile goals league. OVER_25 is viable here (65.5%) unlike most other leagues. BOTH_OVER25_BTTS remains unreliable even in this goals context.",,"OVER_25, DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2",BOTH_OVER25_BTTS,H,5.0,0.0,5.0,1,0,0,0,True,,2023-12,medium_fav (2.0-2.5),low (3-5),medium (4-6),HOME_FAVORITE,mid
Eredivisie,2023,2023-12-17,Heracles,Feyenoord,11.0,7.0,1.22,8.09,4.33,Away,HIGH,0.0351,0.005,0.9599,OVER likely,unclear,True,False,False,,10,10,0.8,2.4,0.7,0.8,0.4,0.6,walk_forward,2023-12-17,2023-12-17,139,5,logistic_regression,True,,BTTS_OVER,OVER_25,goals_profile_preferred_over_hard_1x2,MEDIUM,league_goal_profile_supports_signal,eredivisie_goals,HIGH,"Eredivisie is a high-scoring, volatile goals league. OVER_25 is viable here (65.5%) unlike most other leagues. BOTH_OVER25_BTTS remains unreliable even in this goals context.",,"OVER_25, DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2",BOTH_OVER25_BTTS,A,0.0,4.0,4.0,1,0,0,0,True,True,2023-12,heavy_fav (<=1.5),high (7-10),medium (4-6),AWAY_FAVORITE,mid
Eredivisie,2023,2023-12-17,Sparta Rotterdam,Twente,4.33,3.6,1.83,5.86,4.48,Away,MEDIUM,0.0514,0.0266,0.922,OVER likely,unclear,False,False,False,,10,10,1.3,2.1,0.6,0.7,0.5,0.6,walk_forward,2023-12-17,2023-12-17,139,5,logistic_regression,True,,BTTS_OVER,OVER_25,goals_profile_preferred_over_hard_1x2,MEDIUM,league_goal_profile_supports_signal,eredivisie_goals,HIGH,"Eredivisie is a high-scoring, volatile goals league. OVER_25 is viable here (65.5%) unlike most other leagues. BOTH_OVER25_BTTS remains unreliable even in this goals context.",,"OVER_25, DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2",BOTH_OVER25_BTTS,D,2.0,2.0,4.0,1,0,0,1,True,True,2023-12,strong_fav (1.5-2.0),medium (5-7),medium (4-6),AWAY_FAVORITE,mid
Eredivisie,2023,2023-12-17,Ajax,Zwolle,1.29,6.5,8.0,7.22,4.95,Away,LOW,0.4724,0.0406,0.487,OVER likely,BTTS YES likely,True,False,False,,10,10,1.9,1.0,0.9,0.7,0.8,0.5,walk_forward,2023-12-17,2023-12-17,139,5,logistic_regression,True,,BTTS_OVER,BOTH_OVER25_BTTS,goals_profile_preferred_over_hard_1x2,MEDIUM,league_goal_profile_supports_signal,eredivisie_goals,SUPPRESSED,"Eredivisie is a high-scoring, volatile goals league. OVER_25 is viable here (65.5%) unlike most other leagues. BOTH_OVER25_BTTS remains unreliable even in this goals context.",Eredivisie: BOTH_OVER25_BTTS unreliable even in goals league.,"OVER_25, DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2",BOTH_OVER25_BTTS,D,2.0,2.0,4.0,1,0,0,1,True,True,2023-12,heavy_fav (<=1.5),high (7-10),medium (4-6),HOME_FAVORITE,mid
Eredivisie,2023,2023-12-17,AZ Alkmaar,PSV Eindhoven,4.2,3.75,1.83,6.26,4.52,Away,MEDIUM,0.0043,0.0027,0.9931,OVER likely,unclear,False,False,False,,10,10,1.8,3.0,0.6,0.9,0.6,0.4,walk_forward,2023-12-17,2023-12-17,139,5,logistic_regression,True,,BTTS_OVER,OVER_25,goals_profile_preferred_over_hard_1x2,MEDIUM,league_goal_profile_supports_signal,eredivisie_goals,HIGH,"Eredivisie is a high-scoring, volatile goals league. OVER_25 is viable here (65.5%) unlike most other leagues. BOTH_OVER25_BTTS remains unreliable even in this goals context.",,"OVER_25, DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2",BOTH_OVER25_BTTS,A,0.0,4.0,4.0,1,0,0,0,True,True,2023-12,strong_fav (1.5-2.0),medium (5-7),medium (4-6),AWAY_FAVORITE,mid
Eredivisie,2023,2024-01-12,Waalwijk,Heracles,1.85,3.5,4.33,5.12,4.11,Home,MEDIUM,0.9206,0.0347,0.0447,OVER likely,unclear,False,False,False,,10,10,0.8,0.7,0.5,0.8,0.6,0.3,walk_forward,2024-01-12,2024-01-12,144,1,logistic_regression,True,,BTTS_OVER,OVER_25,goals_profile_preferred_over_hard_1x2,MEDIUM,league_goal_profile_supports_signal,eredivisie_goals,HIGH,"Eredivisie is a high-scoring, volatile goals league. OVER_25 is viable here (65.5%) unlike most other leagues. BOTH_OVER25_BTTS remains unreliable even in this goals context.",,"OVER_25, DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2",BOTH_OVER25_BTTS,A,1.0,2.0,3.0,1,0,1,1,True,True,2024-01,strong_fav (1.5-2.0),medium (5-7),medium (4-6),HOME_FAVORITE,mid
Eredivisie,2023,2024-01-13,Zwolle,Heerenveen,2.55,3.6,2.55,3.58,4.4,Away,LOW,0.0208,0.0858,0.8934,OVER likely,unclear,True,False,False,,10,10,1.1,1.3,0.7,0.7,0.6,0.4,walk_forward,2024-01-13,2024-01-13,145,4,logistic_regression,True,,BTTS_OVER,OVER_25,goals_profile_preferred_over_hard_1x2,MEDIUM,league_goal_profile_supports_signal,eredivisie_goals,HIGH,"Eredivisie is a high-scoring, volatile goals league. OVER_25 is viable here (65.5%) unlike most other leagues. BOTH_OVER25_BTTS remains unreliable even in this goals context.",,"OVER_25, DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2",BOTH_OVER25_BTTS,D,2.0,2.0,4.0,1,0,0,1,True,True,2024-01,no_clear_fav (>2.5),low (3-5),medium (4-6),NO_CLEAR_FAVORITE,mid
Eredivisie,2023,2024-01-13,PSV Eindhoven,Excelsior,1.07,12.0,21.0,9.04,5.25,Home,HIGH,0.9079,0.0351,0.057,OVER likely,BTTS YES likely,True,False,False,,10,10,3.0,0.8,0.9,0.7,0.4,0.9,walk_forward,2024-01-13,2024-01-13,145,4,logistic_regression,True,,BTTS_OVER,BOTH_OVER25_BTTS,goals_profile_preferred_over_hard_1x2,LOW,league_goal_profile_supports_signal,eredivisie_goals,SUPPRESSED,"Eredivisie is a high-scoring, volatile goals league. OVER_25 is viable here (65.5%) unlike most other leagues. BOTH_OVER25_BTTS remains unreliable even in this goals context.",Eredivisie: BOTH_OVER25_BTTS unreliable even in goals league.,"OVER_25, DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2",BOTH_OVER25_BTTS,H,3.0,1.0,4.0,1,0,0,1,True,True,2024-01,heavy_fav (<=1.5),high (7-10),medium (4-6),HOME_FAVORITE,mid
Eredivisie,2023,2024-01-13,For Sittard,Sparta Rotterdam,2.38,3.2,3.1,3.88,4.55,Away,LOW,0.0065,0.0041,0.9894,OVER likely,unclear,True,False,False,,10,10,1.0,1.1,0.7,0.7,0.4,0.6,walk_forward,2024-01-13,2024-01-13,145,4,logistic_regression,True,,AVOID,AVOID_VOLATILE,model_market_disagreement_low_control,LOW,disagreement_plus_low_control,eredivisie_goals,HIGH,"Eredivisie is a high-scoring, volatile goals league. OVER_25 is viable here (65.5%) unlike most other leagues. BOTH_OVER25_BTTS remains unreliable even in this goals context.",,"OVER_25, DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2",BOTH_OVER25_BTTS,A,0.0,2.0,2.0,0,1,1,0,False,,2024-01,medium_fav (2.0-2.5),low (3-5),medium (4-6),HOME_FAVORITE,mid
Eredivisie,2023,2024-01-13,Twente,AZ Alkmaar,2.15,3.3,3.4,4.52,5.29,Away,MEDIUM,0.0877,0.0633,0.849,OVER likely,BTTS YES likely,True,False,False,,10,10,1.9,1.7,0.8,0.7,0.7,0.5,walk_forward,2024-01-13,2024-01-13,145,4,logistic_regression,True,,AVOID,AVOID_VOLATILE,model_market_disagreement_low_control,LOW,disagreement_plus_low_control,eredivisie_goals,HIGH,"Eredivisie is a high-scoring, volatile goals league. OVER_25 is viable here (65.5%) unlike most other leagues. BOTH_OVER25_BTTS remains unreliable even in this goals context.",,"OVER_25, DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2",BOTH_OVER25_BTTS,H,2.0,1.0,3.0,1,0,1,1,True,,2024-01,medium_fav (2.0-2.5),low (3-5),medium (4-6),HOME_FAVORITE,mid
Eredivisie,2023,2024-01-14,Vitesse,Utrecht,2.88,3.8,2.25,4.68,4.18,Away,MEDIUM,0.021,0.1116,0.8674,unclear,unclear,False,False,False,,10,10,0.8,1.4,0.7,0.3,0.5,0.6,walk_forward,2024-01-14,2024-01-14,149,4,logistic_regression,True,,OBSERVE_ONLY,NONE,mixed_signal_observe,LOW,diagnostic_only,eredivisie_goals,LOW,"Eredivisie is a high-scoring, volatile goals league. OVER_25 is viable here (65.5%) unlike most other leagues. BOTH_OVER25_BTTS remains unreliable even in this goals context.",,"OVER_25, DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2",BOTH_OVER25_BTTS,D,0.0,0.0,0.0,0,1,1,0,,,2024-01,medium_fav (2.0-2.5),low (3-5),medium (4-6),AWAY_FAVORITE,mid
Eredivisie,2023,2024-01-14,Feyenoord,Nijmegen,1.17,7.5,17.0,7.6,5.53,Home,HIGH,0.9144,0.0543,0.0313,OVER likely,BTTS YES likely,True,True,False,,10,10,2.4,1.4,0.8,0.7,0.6,1.0,walk_forward,2024-01-14,2024-01-14,149,4,logistic_regression,True,,BTTS_OVER,BOTH_OVER25_BTTS,goals_profile_preferred_over_hard_1x2,LOW,league_goal_profile_supports_signal,eredivisie_goals,SUPPRESSED,"Eredivisie is a high-scoring, volatile goals league. OVER_25 is viable here (65.5%) unlike most other leagues. BOTH_OVER25_BTTS remains unreliable even in this goals context.",Eredivisie: BOTH_OVER25_BTTS unreliable even in goals league.,"OVER_25, DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2",BOTH_OVER25_BTTS,D,2.0,2.0,4.0,1,0,0,1,True,True,2024-01,heavy_fav (<=1.5),high (7-10),medium (4-6),HOME_FAVORITE,mid
Eredivisie,2023,2024-01-14,Volendam,Almere City,2.6,3.6,2.55,3.88,4.5,Away,LOW,0.1125,0.3031,0.5843,OVER likely,unclear,False,False,False,,10,10,1.0,1.5,0.8,0.6,0.6,0.4,walk_forward,2024-01-14,2024-01-14,149,4,logistic_regression,True,,BTTS_OVER,OVER_25,goals_profile_preferred_over_hard_1x2,MEDIUM,league_goal_profile_supports_signal,eredivisie_goals,HIGH,"Eredivisie is a high-scoring, volatile goals league. OVER_25 is viable here (65.5%) unlike most other leagues. BOTH_OVER25_BTTS remains unreliable even in this goals context.",,"OVER_25, DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2",BOTH_OVER25_BTTS,A,0.0,1.0,1.0,0,1,1,0,False,False,2024-01,no_clear_fav (>2.5),low (3-5),medium (4-6),AWAY_FAVORITE,mid
Eredivisie,2023,2024-01-14,Go Ahead Eagles,Ajax,3.75,4.0,1.85,5.72,4.82,Away,MEDIUM,0.0514,0.0462,0.9024,OVER likely,BTTS YES likely,False,False,False,,10,10,1.3,2.0,0.4,0.9,0.5,0.8,walk_forward,2024-01-14,2024-01-14,149,4,logistic_regression,True,,BTTS_OVER,BOTH_OVER25_BTTS,goals_profile_preferred_over_hard_1x2,MEDIUM,league_goal_profile_supports_signal,eredivisie_goals,SUPPRESSED,"Eredivisie is a high-scoring, volatile goals league. OVER_25 is viable here (65.5%) unlike most other leagues. BOTH_OVER25_BTTS remains unreliable even in this goals context.",Eredivisie: BOTH_OVER25_BTTS unreliable even in goals league.,"OVER_25, DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2",BOTH_OVER25_BTTS,A,2.0,3.0,5.0,1,0,0,1,True,True,2024-01,strong_fav (1.5-2.0),medium (5-7),medium (4-6),AWAY_FAVORITE,mid
Eredivisie,2023,2024-01-19,Excelsior,Heerenveen,3.1,3.75,2.2,5.1,5.52,Draw,MEDIUM,0.1097,0.8135,0.0769,OVER likely,BTTS YES likely,True,False,False,,10,10,0.5,1.4,0.7,0.8,0.9,0.5,walk_forward,2024-01-19,2024-01-19,153,1,logistic_regression,True,,BTTS_OVER,BOTH_OVER25_BTTS,goals_profile_preferred_over_hard_1x2,LOW,league_goal_profile_supports_signal,eredivisie_goals,SUPPRESSED,"Eredivisie is a high-scoring, volatile goals league. OVER_25 is viable here (65.5%) unlike most other leagues. BOTH_OVER25_BTTS remains unreliable even in this goals context.",Eredivisie: BOTH_OVER25_BTTS unreliable even in goals league.,"OVER_25, DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2",BOTH_OVER25_BTTS,H,3.0,0.0,3.0,1,0,1,0,True,False,2024-01,medium_fav (2.0-2.5),medium (5-7),medium (4-6),AWAY_FAVORITE,mid
Eredivisie,2023,2024-01-20,Nijmegen,Twente,4.33,3.75,1.8,5.53,6.59,Away,MEDIUM,0.0828,0.3911,0.5262,OVER likely,BTTS YES likely,True,True,False,,10,10,1.5,1.9,0.7,0.9,1.0,0.8,walk_forward,2024-01-20,2024-01-20,154,3,logistic_regression,True,,BTTS_OVER,BOTH_OVER25_BTTS,goals_profile_preferred_over_hard_1x2,LOW,league_goal_profile_supports_signal,eredivisie_goals,SUPPRESSED,"Eredivisie is a high-scoring, volatile goals league. OVER_25 is viable here (65.5%) unlike most other leagues. BOTH_OVER25_BTTS remains unreliable even in this goals context.",Eredivisie: BOTH_OVER25_BTTS unreliable even in goals league.,"OVER_25, DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2",BOTH_OVER25_BTTS,H,1.0,0.0,1.0,0,1,1,0,False,False,2024-01,strong_fav (1.5-2.0),medium (5-7),high (6-10),AWAY_FAVORITE,mid
Eredivisie,2023,2024-01-20,Heracles,Volendam,1.73,4.0,4.33,5.3,4.35,Home,MEDIUM,0.6593,0.014,0.3267,OVER likely,unclear,True,False,False,,10,10,0.7,0.7,0.8,0.8,0.3,0.6,walk_forward,2024-01-20,2024-01-20,154,3,logistic_regression,True,,BTTS_OVER,OVER_25,goals_profile_preferred_over_hard_1x2,MEDIUM,league_goal_profile_supports_signal,eredivisie_goals,HIGH,"Eredivisie is a high-scoring, volatile goals league. OVER_25 is viable here (65.5%) unlike most other leagues. BOTH_OVER25_BTTS remains unreliable even in this goals context.",,"OVER_25, DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2",BOTH_OVER25_BTTS,D,1.0,1.0,2.0,0,1,1,1,True,False,2024-01,strong_fav (1.5-2.0),medium (5-7),medium (4-6),HOME_FAVORITE,mid
Eredivisie,2023,2024-01-20,AZ Alkmaar,Zwolle,1.33,6.0,7.5,6.43,4.75,Away,MEDIUM,0.2954,0.0305,0.6741,OVER likely,BTTS YES likely,True,True,False,,10,10,1.4,1.2,0.7,0.7,0.6,0.6,walk_forward,2024-01-20,2024-01-20,154,3,logistic_regression,True,,BTTS_OVER,BOTH_OVER25_BTTS,goals_profile_preferred_over_hard_1x2,MEDIUM,league_goal_profile_supports_signal,eredivisie_goals,SUPPRESSED,"Eredivisie is a high-scoring, volatile goals league. OVER_25 is viable here (65.5%) unlike most other leagues. BOTH_OVER25_BTTS remains unreliable even in this goals context.",Eredivisie: BOTH_OVER25_BTTS unreliable even in goals league.,"OVER_25, DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2",BOTH_OVER25_BTTS,D,2.0,2.0,4.0,1,0,0,1,True,True,2024-01,heavy_fav (<=1.5),medium (5-7),medium (4-6),HOME_FAVORITE,mid
Eredivisie,2023,2024-01-21,Ajax,Waalwijk,1.25,6.5,10.0,7.92,5.28,Home,LOW,0.4718,0.3185,0.2098,OVER likely,BTTS YES likely,False,True,False,,10,10,2.3,0.8,0.9,0.6,0.8,0.7,walk_forward,2024-01-21,2024-01-21,157,4,logistic_regression,True,,BTTS_OVER,BOTH_OVER25_BTTS,goals_profile_preferred_over_hard_1x2,LOW,league_goal_profile_supports_signal,eredivisie_goals,SUPPRESSED,"Eredivisie is a high-scoring, volatile goals league. OVER_25 is viable here (65.5%) unlike most other leagues. BOTH_OVER25_BTTS remains unreliable even in this goals context.",Eredivisie: BOTH_OVER25_BTTS unreliable even in goals league.,"OVER_25, DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2",BOTH_OVER25_BTTS,H,4.0,1.0,5.0,1,0,0,1,True,True,2024-01,heavy_fav (<=1.5),high (7-10),medium (4-6),HOME_FAVORITE,mid
Eredivisie,2023,2024-01-21,Vitesse,Feyenoord,11.0,7.0,1.22,8.09,4.35,Away,HIGH,0.0008,0.0039,0.9952,OVER likely,unclear,False,False,False,,10,10,0.6,2.2,0.6,0.8,0.4,0.6,walk_forward,2024-01-21,2024-01-21,157,4,logistic_regression,True,,BTTS_OVER,OVER_25,goals_profile_preferred_over_hard_1x2,MEDIUM,league_goal_profile_supports_signal,eredivisie_goals,HIGH,"Eredivisie is a high-scoring, volatile goals league. OVER_25 is viable here (65.5%) unlike most other leagues. BOTH_OVER25_BTTS remains unreliable even in this goals context.",,"OVER_25, DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2",BOTH_OVER25_BTTS,A,1.0,2.0,3.0,1,0,1,1,True,True,2024-01,heavy_fav (<=1.5),high (7-10),medium (4-6),AWAY_FAVORITE,mid
Eredivisie,2023,2024-01-21,Utrecht,PSV Eindhoven,8.0,5.5,1.33,7.73,4.2,Away,HIGH,0.0003,0.0145,0.9852,unclear,unclear,False,False,False,,10,10,1.5,3.0,0.3,0.9,0.6,0.4,walk_forward,2024-01-21,2024-01-21,157,4,logistic_regression,True,,OBSERVE_ONLY,NONE,mixed_signal_observe,LOW,diagnostic_only,eredivisie_goals,LOW,"Eredivisie is a high-scoring, volatile goals league. OVER_25 is viable here (65.5%) unlike most other leagues. BOTH_OVER25_BTTS remains unreliable even in this goals context.",,"OVER_25, DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2",BOTH_OVER25_BTTS,D,1.0,1.0,2.0,0,1,1,1,,,2024-01,heavy_fav (<=1.5),high (7-10),medium (4-6),AWAY_FAVORITE,mid
Eredivisie,2023,2024-01-21,Sparta Rotterdam,Go Ahead Eagles,2.2,3.6,3.1,4.3,4.0,Draw,MEDIUM,0.1135,0.7148,0.1716,unclear,unclear,False,False,False,,10,10,1.4,1.3,0.6,0.4,0.5,0.5,walk_forward,2024-01-21,2024-01-21,157,4,logistic_regression,True,,DOUBLE_CHANCE,DOUBLE_CHANCE_1X,home_or_draw_1X,MEDIUM,favorite_direction_but_control_below_hard_1x2,eredivisie_goals,HIGH,"Eredivisie is a high-scoring, volatile goals league. OVER_25 is viable here (65.5%) unlike most other leagues. BOTH_OVER25_BTTS remains unreliable even in this goals context.",,"OVER_25, DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2",BOTH_OVER25_BTTS,A,0.0,2.0,2.0,0,1,1,0,False,False,2024-01,medium_fav (2.0-2.5),low (3-5),medium (4-6),HOME_FAVORITE,mid
Eredivisie,2023,2024-01-24,Almere City,For Sittard,2.38,3.5,2.9,4.28,3.89,Away,LOW,0.3031,0.2179,0.479,unclear,unclear,False,False,False,,10,10,1.5,1.0,0.6,0.6,0.4,0.4,walk_forward,2024-01-24,2024-01-24,161,1,logistic_regression,True,,AVOID,AVOID_VOLATILE,model_market_disagreement_low_control,LOW,disagreement_plus_low_control,eredivisie_goals,HIGH,"Eredivisie is a high-scoring, volatile goals league. OVER_25 is viable here (65.5%) unlike most other leagues. BOTH_OVER25_BTTS remains unreliable even in this goals context.",,"OVER_25, DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2",BOTH_OVER25_BTTS,D,0.0,0.0,0.0,0,1,1,0,True,,2024-01,medium_fav (2.0-2.5),low (3-5),low (<4),HOME_FAVORITE,mid
